Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
Pomožna dela v proizvodnji - težka fizična dela (m/ž),/,Trzin ,WORKFORCE d.o.o. ,https://www.mojedelo.com/pomozna-dela-v-proizvodnji-tezka-fizicna-dela-mz/d-515506,"Za našega naročnika, podjetje, ki deluje na področju proizvodnje plastičnih mrež za potrebe prehrambene industrije in tranporta, iščemo novega sodelavca za delovno mesto Pomočnik v proizvodnji (m/ž)",4.2.2021,Osrednjeslovenska,mojedelo.com
Elektro vzdrževalec- tehnik (m/ž),/,Ljubljana,Litostroj Power d.o.o.,https://www.mojedelo.com/elektro-vzdrzevalec-tehnik-mz/d-515460,"Pričakujemo: izobrazbo elektrotehnične smeri, tehnik mehatronik ali druge ustrezne tehnične smeri, delovne izkušnje na primerljivih delovnih mestih, sposobnost dela na višini, natančnost in samoiniciativnost.",4.2.2021,Osrednjeslovenska,mojedelo.com
Back-end razvijalec (C#),/,Ljubljana,"Adittec, kadrovske rešitve, d.o.o.",https://www.mojedelo.com/back-end-razvijalec-c/d-515465,"Pričakujemo: najmanj VI. stopnja ustrezne izobrazbe, dobro poznavanje C#, SQL in razvoja spletnih aplikacij, poznavanje dobrih razvojnih praks (design patterns, OOP), poznavanje Flutter, WEB API 2, NHibernate, poznavanje platforme Azure ali AWS  ",4.2.2021,Osrednjeslovenska,mojedelo.com
DevOps (Kubernetes),/,Ljubljana,"Adittec, kadrovske rešitve, d.o.o.",https://www.mojedelo.com/devops-kubernetes/d-515468,"Pričakujemo: vsaj VI. stopnjo ustrezne izobrazbe, najmanj tri leta izkušenj z administracijo Linux serverjev, odlično poznavanje orkestracije Kubernetes kontejnerjev, izkušnje z uporabo oblačnih platform (AWS, Azure ali GCP), izkušnje s sistemi za...",4.2.2021,Osrednjeslovenska,mojedelo.com
Firmware razvojni inženir,/,Ljubljana,"Adittec, kadrovske rešitve, d.o.o.",https://www.mojedelo.com/firmware-razvojni-inzenir/d-515469,"Pričakujemo: vsaj VI. stopnjo izobrazbe s področja računalništva ali elektrotehnike, najmanj 3 leta izkušenj z razvojem firmwara ali vgrajene programske opreme, odlično znanje programiranja z uporabo C ali C++, poznavanje standardov za razvoj prog...",4.2.2021,Osrednjeslovenska,mojedelo.com
Inženir za računalniški vid,/,Ljubljana,"Adittec, kadrovske rešitve, d.o.o.",https://www.mojedelo.com/inzenir-za-racunalniski-vid/d-515470,"Pričakujemo: najmanj VI. stopnjo izobrazbe računalniške ali sorodne smeri, poznavanje konceptov strojnega učenja in globokega učenja ter izkušnje z razvojem ali uporabo ogrodij za globoko učenje (npr. PyTorch, Keras, Tensorflow, MXNet), vsaj 3 let...",4.2.2021,Osrednjeslovenska,mojedelo.com
Oracle Database Administrator,/,Ljubljana,"Adittec, kadrovske rešitve, d.o.o.",https://www.mojedelo.com/oracle-database-administrator/d-515472,"Pričakujemo: ustrezno izobrazbo računalniške ali tehnične smeri, najmanj tri leta delovnih izkušenj na področju administracije Oracle podatkovnih baz, poznavanje sistemov za upravljanje podatkovnih baz, poznavanje HTML, XML, Linux, poznavanje poda...",4.2.2021,Osrednjeslovenska,mojedelo.com
Strokovnjak za informacijsko varnost,/,Ljubljana,"Adittec, kadrovske rešitve, d.o.o.",https://www.mojedelo.com/strokovnjak-za-informacijsko-varnost/d-515474,"Za našega naročnika, enega vodilnih ponudnikov finančnih storitev v Sloveniji, iščemo novega člana ekipe, ki bo samostojno skrbel za področje informacijske varnosti in zagotavljal zanesljivost produktov podjetja.",4.2.2021,Osrednjeslovenska,mojedelo.com
DevOps inženir,/,Ljubljana,"Adittec, kadrovske rešitve, d.o.o.",https://www.mojedelo.com/devops-inzenir/d-515480,"Pričakujemo: najmanj VI. stopnjo izobrazbe računalniške ali elektrotehniške smeri oz. vsaj 3 leta delovnih izkušenj s primerljivega področja, izkušnje z ogrodji za upravljanje s konfiguracijo (Puppet, Chef ipd.), izkušnje z upravljanjem s CI/CD (J...",4.2.2021,Osrednjeslovenska,mojedelo.com
Front-end razvijalec (ReactJS),/,Ljubljana,"Adittec, kadrovske rešitve, d.o.o.",https://www.mojedelo.com/front-end-razvijalec-reactjs/d-515481,"Za našega naročnika, inovativno mednarodno podjetje z veliko razvojno ekipo v Sloveniji, iščemo novega člana razvojne ekipe, ki bi soustvarjal svetovno vodilne programske rešitve. ",4.2.2021,Osrednjeslovenska,mojedelo.com
Inženir za testiranje (firmware),/,Ljubljana,"Adittec, kadrovske rešitve, d.o.o.",https://www.mojedelo.com/inzenir-za-testiranje-firmware/d-515484,"Pričakujemo: najmanj VI. stopnjo izobrazbe tehnične smeri, vsaj 3 leta delovnih izkušenj na področju QA, testiranja in avtomatskega testiranja, izkušnje z načrtovanjem testiranja in s testiranjem programske opreme, izkušnje z avtomatizacijo testni...",4.2.2021,Osrednjeslovenska,mojedelo.com
Podatkovni inženir,/,Ljubljana,"Adittec, kadrovske rešitve, d.o.o.",https://www.mojedelo.com/podatkovni-inzenir/d-515485,"Za našega naročnika, inovativno globalno podjetje z veliko razvojno ekipo v Sloveniji, iščemo izkušenega strokovnjaka, ki bi sodeloval pri razvoju vodilnih podatkovnih rešitev.",4.2.2021,Osrednjeslovenska,mojedelo.com
Senior Java razvijalec,/,Ljubljana,"Adittec, kadrovske rešitve, d.o.o.",https://www.mojedelo.com/senior-java-razvijalec/d-515487,"Pričakujemo: najmanj VI. stopnja ustrezne izobrazbe, vsaj 5 let izkušenj z razvojem v Javi, poznavanje Hibernate in relacijskih podatkovnih baz..",4.2.2021,Osrednjeslovenska,mojedelo.com
Vodja firmware razvoja,/,Ljubljana,"Adittec, kadrovske rešitve, d.o.o.",https://www.mojedelo.com/vodja-firmware-razvoja/d-515490,"Pričakujemo: najmanj VI. stopnjo izobrazbe tehnične smeri, vsaj 5 let delovnih izkušenj na področju razvoja strojne programske opreme ter vsaj 2 leti izkušenj na področju QA, testiranja in avtomatskega testiranja, dobro poznavanje vsaj enega izmed...",4.2.2021,Osrednjeslovenska,mojedelo.com
Vodja proizvodnega kontrolinga,/,Ljubljana,"Adittec, kadrovske rešitve, d.o.o.",https://www.mojedelo.com/vodja-proizvodnega-kontrolinga/d-515493,"Pričakujemo: najmanj VI. stopnjo ustrezne izobrazbe, vsaj 5 let izkušenj na področju financ v proizvodnem podjetju, zaželeno v mednarodnem okolju..",4.2.2021,Osrednjeslovenska,mojedelo.com
Tehnik v proizvodnji / Production Technician,/,Ljubljana,Lumentum d.o.o.,https://www.mojedelo.com/tehnik-v-proizvodnji-production-technician/d-515467,"Kot tehnik za proizvodnjo boste nadzirali in upravljali celoten postopek proizvodnje: vodili in spremljali boste delno avtomatizirane postopke, razdeljene na več korakov, ter spremljali opremo, da se zagotovijo kakovost, učinkovitost in varnost. ",4.2.2021,Osrednjeslovenska,mojedelo.com
Sodelavec v marketingu in podpora prodaji m/ž,/,Okolica Ljubljane,Katalea Consulting d.o.o. ,https://www.mojedelo.com/sodelavec-v-marketingu-in-podpora-prodaji-mz/d-515466,"Za našega tokratnega naročnika, podjetje iz okolice Ljubljane, iščemo Sodelavca v marketingu in podpora prodaji (m/ž). ",4.2.2021,Osrednjeslovenska,mojedelo.com
Prevajalec (m/ž),/,Ljubljana,Petrol d.d.,https://www.mojedelo.com/prevajalec-mz/d-515463,Pričakujemo: odlično znanje angleškega in slovenskega jezika. ,4.2.2021,Osrednjeslovenska,mojedelo.com
Strokovni sodelavec za kadre m/ž,/,Ljubljana,"Iskra, d.o.o.",https://www.mojedelo.com/strokovni-sodelavec-za-kadre-mz/d-515451,Vaše naloge: vodenje kadrovskih evidenc in evidenc povezanih z dohodki iz delovnega razmerja; skrb za ažurnost podatkov za obračun plač in ostalih pogodbenih razmerij; nadzor nad obračunom dohodkov iz delovnega razmerja ter skrb za pravilnost ters...,4.2.2021,Osrednjeslovenska,mojedelo.com
Projektni vodja / Project manager,/,Ljubljana,GUARDIARIS d.o.o.,https://www.mojedelo.com/projektni-vodja-project-manager/d-515454,"V svoj tim vabimo izkušenega projektnega vodjo, ki bo skrbel, da bodo projekti podjetja zaključeni v dogovorjenih časovnih, finančnih in vsebinskih obsegih. Z rezultati projekta bodo izjemno zadovoljne naše stranke in člani projektnih teamov.",4.2.2021,Osrednjeslovenska,mojedelo.com
Finančni nadzornik / Site Controller,/,Ljubljana,Lumentum d.o.o.,https://www.mojedelo.com/financni-nadzornik-site-controller/d-514528,"Naša poslovna enota za komercialne laserje trenutno išče finančnega nadzornika, da se bo pridružil naši ekipi v Ljubljani v Sloveniji. Uspešen kandidat bo odgovoren za vodenje financ v državi družbe in za dejavno poslovno sodelovanje z lokalnim vo...",4.2.2021,Osrednjeslovenska,mojedelo.com
Vodja blagovnih znamk za izdelke na recept ,/,Ljubljana,"Krka, tovarna zdravil, d. d., Novo mesto ",https://www.mojedelo.com/vodja-blagovnih-znamk-za-izdelke-na-recept/d-515386,"Obdelava, pripravljanje in izvajanje marketinških aktivnosti. Pripravljanje marketinških strategij.",4.2.2021,Osrednjeslovenska,mojedelo.com
Pogodbeni rezervist,/,Ljubljana,MORS - Ministrstvo za obrambo RS,https://www.mojedelo.com/pogodbeni-rezervist/d-508130,"Če že imaš poklic, ki se mu ne želiš odpovedati, vseeno pa si želiš popestritve ali želiš okusiti vojaško življenje, se lahko pridružiš prostovoljni pogodbeni rezervni sestavi Slovenske vojske. ",4.2.2021,Osrednjeslovenska,mojedelo.com
Poklicni vojak Slovenske vojske,/,Ljubljana,MORS - Ministrstvo za obrambo RS,https://www.mojedelo.com/poklicni-vojak-slovenske-vojske/d-508127,"Poklicni vojaki so temelj Slovenske vojske in so lahko ponosni nase in na svoje poslanstvo. Njihova naloga je obramba domovine, državnosti in nacionalnih interesov ter demokratičnih vrednot. Svoje poklicne ambicije in željo po dinamičnem poklicu u...",4.2.2021,Osrednjeslovenska,mojedelo.com
Štipendije Slovenske vojske,/,Ljubljana,MORS - Ministrstvo za obrambo RS,https://www.mojedelo.com/stipendije-slovenske-vojske/d-508121,"Slovenska vojska nudi finančno podporo številnim študentom in dijakom že v času izobraževanja. S tem, ko postaneš štipendist(ka) Slovenske vojske, že v času šolanja pridobiš dragocene izkušnje. Hkrati si zagotoviš socialno varnost in zanimivo ter ...",4.2.2021,Osrednjeslovenska,mojedelo.com
Vojak prostovoljec (m/ž),/,Ljubljana,MORS - Ministrstvo za obrambo RS,https://www.mojedelo.com/vojak-prostovoljec-mz/d-508002,"Po opustitvi obveznega služenja vojaškega roka je Slovenska vojska državljanom in državljankam Slovenije ponudila možnost prostovoljnega služenja. Gre za trimesečni program, s katerim lahko preizkusiš vojaško življenje in svoje lastne psihofizične...",4.2.2021,Osrednjeslovenska,mojedelo.com
Prodajalec (m/ž) v prodajalni Spar partner Blatnik Borovnica,/,Borovnica,Mesarstvo Blatnik d.o.o.,https://www.mojedelo.com/prodajalec-mz-v-prodajalni-spar-partner-blatnik-borovnica/d-515388,"Pričakujemo: vsaj 1 leto delovnih izkušenj, osebno urejenost, komunikativnost in lojalnost, samostojnost in odgovornost, nekaznovanost.",3.2.2021,Osrednjeslovenska,mojedelo.com
Specialist v nabavi m/ž,/,Osrednjaslovenija,HSG KARIERA,https://www.mojedelo.com/specialist-v-nabavi-mz/d-515418,"Za našega naročnika, uspešno, stabilno in mednarodno usmerjeno podjetje s področja papirne industrije, iščemo kandidata/-ko za zasedbo delovnega mesta Specialist v nabavi.",3.2.2021,Osrednjeslovenska,mojedelo.com
Prodajalec (m/ž),/,Ljubljana,REKRUTER jkps d.o.o.,https://www.mojedelo.com/prodajalec-mz/d-515404,"Hitro rastoče podjetje z velikim potencialom, ki se ukvarja s prodajo zaščitne opreme, išče prodajno naravnano osebo, ki ima občutek za delo z ljudmi. Želijo si osebo, ki bi dolgoročno sodelovala z njimi in prispevala k še bolj učinkovitemu poslo...",3.2.2021,Osrednjeslovenska,mojedelo.com
Prodajalec pohištva m/ž Ljubljana,/,Ljubljana,"Rutar marketing, d.o.o.",https://www.mojedelo.com/prodajalec-pohistva-mz-ljubljana/d-515393,"Iščemo ambicioznega in pozitivnega prodajalca pohištva, ki verjame v svoje prodajne sposobnosti in se bo pridružil našemu timu dolgoletnih in uspešnih prodajalcev z odličnim stimulativnim zaslužkom ter možnostjo usposabljanja za vodilni kader v po...",3.2.2021,Osrednjeslovenska,mojedelo.com
Hišni mizar / monter / vzdrževalec m/ž,/,Ljubljana,"Rutar marketing, d.o.o.",https://www.mojedelo.com/hisni-mizar-monter-vzdrzevalec-mz/d-515391,Iščemo: Hišne mizarje/monterje/vzdrževalce z delovnimi izkušnjami na tem področju.,3.2.2021,Osrednjeslovenska,mojedelo.com
Koordinator za razpise (m/ž),/,Ljubljana,genEplanet d.o.o.,https://www.mojedelo.com/koordinator-za-razpise-mz/d-515384,"V naši ekipi se dobro počutijo proaktivne osebe, ki jim ustreza dinamično in mednarodno okolje ter raznolika področja dela. Posamezniki imajo možnost prevzemanja odgovornosti in spoznavanja širšega področja dela. Podjetje hitro raste in se spremin...",3.2.2021,Osrednjeslovenska,mojedelo.com
Mesar (m/ž) v Ljubljani,/,Ljubljana,Mercator d.d.,https://www.mojedelo.com/mesar-mz-v-ljubljani/d-515349,"Zaželeno je, da: ste spretni pri pripravi mesa, vas veseli delo z ljudmi, ste pozitivno naravnani in znate to prenašati tudi na druge ljudi...",3.2.2021,Osrednjeslovenska,mojedelo.com
Sistemski inženir/System Engineer (M/Ž),/,Ljubljana,Selectium Adriatics d. o. o.,https://www.mojedelo.com/sistemski-inzenirsystem-engineer-mz/d-515193,"Iščemo odgovorno, kreativno in samoiniciativno osebo, ki se bo pridružila slovenski tehnični ekipi in aktivno sodelovala pri načrtovanju, vpeljavi in vzdrževanju Hewlett Packard Enterprise in Aruba rešitev. ",3.2.2021,Osrednjeslovenska,mojedelo.com
Čiščenje (m/ž),/,Ljubljana,WORKFORCE d.o.o. ,https://www.mojedelo.com/ciscenje-mz/d-515355,"Naš naročnik je vodilno podjetje na področju vzdrževanja objektov in je po vsej Evropi poznan po kvalitetno opravljenih storitvah. V svoje vrste vabi osebe, ki so pripravljene na večizmenski delovnik in iščejo zaposlitev na dolgi rok. Si želite po...",3.2.2021,Osrednjeslovenska,mojedelo.com
Podatkovni inženir (m/ž),/,Ljubljana,Inštitut za poslovno-izobraževalne rešitve,https://www.mojedelo.com/podatkovni-inzenir-mz/d-515294,"Ste navdušeni nad delom z ogromno količino podatkov ter nad napredkom novih tehnologij na tem področju? Z veseljem zavihate rokave, imate dobro oko za podrobnosti in radi povezujete celotno paleto podatkov v širšo sliko? Za našega naročnika, vodil...",3.2.2021,Osrednjeslovenska,mojedelo.com
Skladiščnik m/ž,/,Ljubljana - Črnuče,Shoppster d.o.o.,https://www.mojedelo.com/skladiscnik-mz/d-515297,"Delovne naloge: komisioniranje blaga (priprava, prevzem in zlaganje/skladiščenje in odprema blaga); priprava paketov za pošiljanje končnim kupcem; delo z ročnimi in električnimi viličarji; vodenje in spremljanje zaloge blaga...",3.2.2021,Osrednjeslovenska,mojedelo.com
Svetovalec v prodaji (m/ž),/,"Ljubljana, Vič",Inovatim d.o.o.,https://www.mojedelo.com/svetovalec-v-prodaji-mz/d-515300,"Podjetje Inovatim d.o.o. v svoj tim vabi samostojnega, odgovornega in pozitivno naravnanega kandidata za delovno mesto: Svetovalec v prodaji (m/ž)",3.2.2021,Osrednjeslovenska,mojedelo.com
Vodja razvoja (m/ž),/,Ljubljana,Inštitut za poslovno-izobraževalne rešitve,https://www.mojedelo.com/vodja-razvoja-mz/d-514513,"Iščemo vodjo razvoja, ki bo z opolnomočenjem svoje ekipe in sodelovanjem z drugimi deležniki razvijal najinovativnejše in najboljše produkte za mednarodni trg. ",3.2.2021,Osrednjeslovenska,mojedelo.com
Komisionar – skladiščnik (m/ž),/,Ljubljana,Geaprodukt d.o.o.,https://www.mojedelo.com/komisionar-skladiscnik-mz/d-510294,"V našem največjem poslovnem centru iščemo zagnane in delovne komisionarje – skladiščnike. Če imaš: zaključeno vsaj osnovnošolsko izobrazbo, dobro fizično kondicijo..",3.2.2021,Osrednjeslovenska,mojedelo.com
Visokoregalni viličarist,/,Ljubljana,Geaprodukt d.o.o.,https://www.mojedelo.com/visokoregalni-vilicarist/d-510293,Podjetje v svoj kolektiv vabi VISOKOREGALNE VILIČARISTE za delo v centralnem skladišču v Ljubljani.,3.2.2021,Osrednjeslovenska,mojedelo.com
Referent v odpremi in izdaji blaga (m/ž),/,Ljubljana,Geaprodukt d.o.o.,https://www.mojedelo.com/referent-v-odpremi-in-izdaji-blaga-mz/d-510290,V našem največjem poslovnem centru iščemo blagovnega referenta. ,3.2.2021,Osrednjeslovenska,mojedelo.com
Manager v proizvodnji (m/ž),/,Ljubljana,Geaprodukt d.o.o.,https://www.mojedelo.com/manager-v-proizvodnji-mz/d-510289,"Podjetje Geaprodukt d.o.o. je največji dobavitelj sadja in zelenjave pri nas, s svojo dolgoletno tradicijo in znanjem, pa postaja vse bolj prisoten tudi v širši regiji. Svojo dejavnost širimo tudi v proizvodnjo mikrozelenja in rezanega ter pakiran...",3.2.2021,Osrednjeslovenska,mojedelo.com
Manager v logistiki (m/ž),/,Ljubljana,Geaprodukt d.o.o.,https://www.mojedelo.com/manager-v-logistiki-mz/d-510288,"Formalnosti, ki jih pričakujemo od tebe: najmanj VI. stopnjo izobrazbe, najmanj 5 let izkušenj v logistiki in skladiščenju, aktivno znanje angleščine..",3.2.2021,Osrednjeslovenska,mojedelo.com
Vzdrževalec (m/ž),/,Kamnik,WORKFORCE d.o.o. ,https://www.mojedelo.com/vzdrzevalec-mz/d-515276,"Uveljavljeno podjetje, ki ima svojo lastno proizvodnjo konzerviranih izdelkov, krepi svoj tim. V svoje vrste vabijo izkušenega vzdrževalca strojev. Če si želite postati del profesionalne, strokovne in predane ekipe ter vas odlikuje natančnost in k...",2.2.2021,Osrednjeslovenska,mojedelo.com
Skupinovodja (m/ž),/,Kamnik,WORKFORCE d.o.o. ,https://www.mojedelo.com/skupinovodja-mz/d-515274,"Vodilni proizvajalec konzerviranih izdelkov, ki postavlja nove standarde na trgu ponudbe trajnejših prehrambnih izdelkov, krepi svojo ekipo. Če želite postati del inovativne družbe, vabljeni k prijavi na prosto delovno mesto Skupinovodja (m/ž).",2.2.2021,Osrednjeslovenska,mojedelo.com
QA inženir m/ž,/,Ljubljana,Naton d.o.o.,https://www.mojedelo.com/qa-inzenir-mz/d-515162,"Naš naročnik deluje na področju digitalizacije in je partner vodilnih podjetij iz finančnega, zavarovalniškega, gospodarskega in zdravstvenega sektorja. K dolgoročnemu sodelovanju vabijo QA INŽENIRJA.",2.2.2021,Osrednjeslovenska,mojedelo.com
Strokovni sodelavec za računovodstvo m/ž,/,Trzin,Manpower d.o.o.,https://www.mojedelo.com/strokovni-sodelavec-za-racunovodstvo-mz/d-515111,"Za našega naročnika, mednarodno podjetje, iščemo osebo za prosto delovno mesto ""Strokovni sodelavec za računovodstvo"" m/ž. Lokacija dela je v Trzinu.  ",2.2.2021,Osrednjeslovenska,mojedelo.com
Delo v proizvodnji m/ž - Kamnik,/,Kamnik,Manpower d.o.o.,https://www.mojedelo.com/delo-v-proizvodnji-mz-kamnik/d-515239,"Podjetje z dolgoletno tradicijo vabi nove sodelavce za ‘’Delo v proizvodnji m/ž’’. Pričetek dela je takoj, zato pohitite s prijavo!",2.2.2021,Osrednjeslovenska,mojedelo.com
Mehanik v aseptični proizvodnji m/ž,/,Ljubljana,HSG KARIERA,https://www.mojedelo.com/mehanik-v-asepticni-proizvodnji-mz/d-515153,"Za našega naročnika, mednarodno priznano farmacevstko podjetje Lek d.d., iščemo novega sodelavca za delo mehanika.",2.2.2021,Osrednjeslovenska,mojedelo.com
Voznik tovornega vozila m/ž,/,Ljubljana,HSG KARIERA,https://www.mojedelo.com/voznik-tovornega-vozila-mz/d-515152,"Imate izkušnje z vožnjo kamiona? Vas delo v logistiki in transportu veseli? Potem vam svetujem, da se čim prej prijavite.",2.2.2021,Osrednjeslovenska,mojedelo.com
Referent v nabavi (m/ž),/,Ljubljana,Planeta d.o.o. Optika Clarus,https://www.mojedelo.com/referent-v-nabavi-mz/d-515177,"Pričakujemo: Zaključeno vsaj VI. stopnjo izobrazbe, vsaj 3 leta delovnih izkušenj v nabavnem oddelku, sposobnost vodenja zaposlenih in odlično poznavanje skladiščnega poslovanja, aktivno znanje angleškega jezika ali nemškega jezika (znanje drugih...",2.2.2021,Osrednjeslovenska,mojedelo.com
Upravljalec tveganj in oseba za zagotavljanje kakovosti programske opreme za medicinske naprave (m/ž),/,Ljubljana,Cosylab d.d.,https://www.mojedelo.com/upravljalec-tveganj-in-oseba-za-zagotavljanje-kakovosti-programske-opreme-za-medicinske-naprave-mz/d-515214,"Delovne naloge in odgovornosti: izvajanje analize tveganj za najsodobnejšo programsko opremo za medicinske pripomočke, razvite za zdravljenje rakavih bolnikov po vsem svetu, sodelovanje z razvojnimi skupinami pri izvajanju aktivnosti za obvladovan...",2.2.2021,Osrednjeslovenska,mojedelo.com
Sodelavec v komerciali za kataloški nabor artiklov,/,Ljubljana Rudnik,"E.Leclerc, Rudnidis d.o.o.",https://www.mojedelo.com/sodelavec-v-komerciali-za-kataloski-nabor-artiklov/d-515187,Uspešna mednarodna trgovska veriga E. Leclerc v Ljubljani pod svoje okrilje vabi samostojnega sodelavca za pripravo akcijskih katalogov na oddelku marketinga.,2.2.2021,Osrednjeslovenska,mojedelo.com
Delavec v proizvodnji - Škofljica (m/ž),/,Škofljica,WORKFORCE d.o.o. ,https://www.mojedelo.com/delavec-v-proizvodnji-skofljica-mz/d-515164,"Družinsko podjetje, z več kot 40-letno tradicijo v svoj kolektiv vabi novega sodelavca za delo v proizvodnji.",2.2.2021,Osrednjeslovenska,mojedelo.com
Vodja večjega Experience Centra (m/ž),/,Osrednjeslovenska ,Inštitut za poslovno-izobraževalne rešitve,https://www.mojedelo.com/vodja-vecjega-experience-centra-mz/d-515161,"Vabimo vas k prijavi za prosto delovno mesto za energičnega, inovativnega in strastnega vodjo večjega experience centra v Osrednjeslovenski regiji. S svojo zavzetostjo, inovativnimi idejami ter predlogi in učinkovitim delom boste prispevali in soo...",2.2.2021,Osrednjeslovenska,mojedelo.com
Business Development Manager - LATAM (m/ž),/,Ljubljana,PharmaLinea d.o.o. ,https://www.mojedelo.com/business-development-manager-latam-mz/d-515156,"Na področju private label prehranskih dopolnil nas od konkurence ločijo vrhunski, klinično podprti izdelki in storitev, ki premika meje B2B sveta. Ponujamo vam, da kot Business Development Manager postanete prvi nosilec te storitve in ključno pris...",2.2.2021,Osrednjeslovenska,mojedelo.com
Business Development Manager - Azija (m/ž),/,Ljubljana,PharmaLinea d.o.o. ,https://www.mojedelo.com/business-development-manager-azija-mz/d-515158,"Na področju private label prehranskih dopolnil nas od konkurence ločijo vrhunski, klinično podprti izdelki in storitev, ki premika meje B2B sveta. Ponujamo vam, da kot Business Development Manager postanete prvi nosilec te storitve in ključno pris...",2.2.2021,Osrednjeslovenska,mojedelo.com
Prodajalci (m/ž) v Ljubljani z okolico,/,Ljubljani z okolico,Mercator d.d.,https://www.mojedelo.com/prodajalci-mz-v-ljubljani-z-okolico/d-515093,"K prijavi vabimo kandidate, ki imajo dokončano najmanj IV. stopnjo izobrazbe. Zaželjeno je, da: imate izkušnje z delom v trgovini; vas veseli delo z ljudmi; ste vestni in zanesljivi; ste pozitivno naravnani in znate to prenašati tudi na druge ljud...",2.2.2021,Osrednjeslovenska,mojedelo.com
Projektni tehnolog (m/ž),/,Ljubljana,Danfoss Trata d.o.o.,https://www.mojedelo.com/projektni-tehnolog-mz/d-515160,"V izredno strokovno in motivirano ekipo sodelavcev Globalne tehnologije, ki se dnevno srečuje z vznemirljivimi projekti in ima neštete možnosti za strokovni razvoj, vabimo novega Projektnega tehnologa (m/ž) elektrotehniške stroke, ki bo aktivno vp...",2.2.2021,Osrednjeslovenska,mojedelo.com
Skrbnik polic v Ljubljani- Projektno delo,/,Ljubljana,PKK  d.o.o.,https://www.mojedelo.com/skrbnik-polic-v-ljubljani-projektno-delo/d-515098,Nalaganje izdelkov na police in stojala – skrb za založenost polic. ,2.2.2021,Osrednjeslovenska,mojedelo.com
Referent v podpori proizvodnim procesom (m/ž),/,Logatec,REKRUTER jkps d.o.o.,https://www.mojedelo.com/referent-v-podpori-proizvodnim-procesom-mz/d-515151,"Za uspešno in hitro rastoče podjetje, ki deluje na področju izdelave, razvoja in prodaje prehranskih dopolnil, iščemo novega sodelavca.",2.2.2021,Osrednjeslovenska,mojedelo.com
"Vodja financ, računovodstva in HR za optimizacijo procesov v dinamičnem kolektivu logističnega prvaka m/ž",/,Ljubljana,Trescon d.o.o.,https://www.mojedelo.com/vodja-financ-racunovodstva-in-hr-za-optimizacijo-procesov-v-dinamicnem-kolektivu-logisticnega-prvaka-mz/d-515150,"Vaše poslanstvo bo to področje dvigniti nivo višje, nuditi platformo za nadaljnjo rast podjetja, optimirati, tisto, kar je smiselno, odpraviti vse nesmiselne ročne operacije ter možnost nastanka napak in hkrati bdeti, da podjetje izpolnjuje vse sv...",2.2.2021,Osrednjeslovenska,mojedelo.com
Samostojni računovodja m/ž PE Ljubljana,/,Ljubljana,Vizija računovodstvo d.d.,https://www.mojedelo.com/samostojni-racunovodja-mz-pe-ljubljana/d-515142,"Vaše delo bo zajemalo samostojno delo z različnimi naročniki računovodskih storitev. Za njih boste opravljali celotno računovodstvo, vključno z obračunom davkov, plač ter izdelavo zaključnih računov. ",2.2.2021,Osrednjeslovenska,mojedelo.com
PHP/GO backend razvijalec (m/ž),/,Ljubljana,Naton d.o.o.,https://www.mojedelo.com/phpgo-backend-razvijalec-mz/d-515042,"Naš naročnik je del mednarodne spletne oglaševalske mreže in partner medijskih agencij, ki iščejo integrirane rešitve digitalnega oglaševanja. Priložnost ponujajo več izkušenim BACKEND RAZVIJALCEM. Če ste analitična oseba, sposobna kompleksnega ra...",1.2.2021,Osrednjeslovenska,mojedelo.com
Vodja razvijalcev / vodilni programer  m/ž,/,Ljubljana,Naton d.o.o.,https://www.mojedelo.com/vodja-razvijalcev-vodilni-programer-mz/d-515045,"Naš naročnik je del mednarodne spletne oglaševalske mreže in partner medijskih agencij, ki iščejo integrirane rešitve za digitalno oglaševanje. Zaradi povečanega obsega dela oblikujejo novo ekipo razvijalcev in priložnost ponujajo izkušenemu VODIL...",1.2.2021,Osrednjeslovenska,mojedelo.com
Frontend razvijalec - arhitekt  m/ž,/,Ljubljana,Naton d.o.o.,https://www.mojedelo.com/frontend-razvijalec-arhitekt-mz/d-515128,"Naš naročnik deluje na področju digitalizacije in je partner vodilnih podjetij iz finančnega, zavarovalniškega, gospodarskega in zdravstvenega sektorja. K dolgoročnemu sodelovanju vabijo izkušenegaFRONTEND RAZVIJALCA.",1.2.2021,Osrednjeslovenska,mojedelo.com
Pismonoša - Kamnik m/ž,/,Kamnik z okolico,HSG KARIERA,https://www.mojedelo.com/pismonosa-kamnik-mz/d-515136,"Iščete enoizmensko delo, imate vozniški izpit B kategorije in vam delo z ljudmi ne predstavlja težav? V Kamniku in okoliciščemo nove sodelavce za delovno mesto Pismonoša m/ž.",1.2.2021,Osrednjeslovenska,mojedelo.com
Monter pohištva (m/ž),/,Ljubljana,ADECCO H.R. d.o.o.,https://www.mojedelo.com/monter-pohistva-mz/d-514789,"Adecco H.R. d.o.o., vodilno mednarodno podjetje na področju upravljanja s človeškimi viri za svojega naročnika išče novega sodelavca/ko.",1.2.2021,Osrednjeslovenska,mojedelo.com
